char,label
病,O
例,O
报,O
告,O
"
",O
异,B-Disease
位,I-Disease
 ,I-Disease
A,I-Disease
C,I-Disease
T,I-Disease
H,I-Disease
 ,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
伴,O
顽,B-Disease
固,I-Disease
性,I-Disease
低,I-Disease
血,I-Disease
钾,I-Disease
、,O
严,B-Level
重,I-Level
骨,B-Disease
质,I-Disease
疏,I-Disease
松,I-Disease
一,O
例,O
"
",O
胡,O
钰,O
梅,O
 ,O
 ,O
任,O
伟,O
 ,O
 ,O
邓,O
华,O
聪,O
 ,O
 ,O
张,O
素,O
华,O
 ,O
 ,O
李,O
启,O
富,O
 ,O
 ,O
李,O
蓉,O
 ,O
 ,O
刘,O
纯,O
 ,O
 ,O
冯,O
正,O
平,O
 ,O
 ,O
梅,O
玫,O
"
",O
O,O
n,O
e,O
 ,O
c,O
a,O
s,O
e,O
 ,O
o,O
f,O
 ,O
e,O
c,O
t,O
o,O
p,O
i,O
c,O
 ,O
A,O
C,O
T,O
H,O
 ,O
s,O
y,O
n,O
d,O
r,O
o,O
m,O
e,O
 ,O
w,O
i,O
t,O
h,O
 ,O
r,O
e,O
f,O
r,O
a,O
c,O
t,O
o,O
r,O
y,O
 ,O
h,O
y,O
p,O
o,O
k,O
a,O
l,O
e,O
m,O
i,O
a,O
 ,O
a,O
n,O
d,O
 ,O
s,O
e,O
v,O
e,O
r,O
e,O
 ,O
o,O
s,O
t,O
e,O
o,O
p,O
o,O
r,O
o,O
s,O
i,O
s,O
 ,O
H,O
u,O
 ,O
Y,O
u,O
m,O
e,O
i,O
",",O
 ,O
R,O
e,O
n,O
"
",O
W,O
e,O
i,O
",",O
 ,O
D,O
e,O
n,O
g,O
 ,O
H,O
u,O
a,O
c,O
o,O
n,O
g,O
",",O
 ,O
Z,O
h,O
a,O
n,O
g,O
 ,O
S,O
u,O
h,O
u,O
a,O
",",O
 ,O
L,O
i,O
 ,O
Q,O
i,O
f,O
u,O
",",O
 ,O
L,O
i,O
 ,O
R,O
o,O
n,O
g,O
",",O
 ,O
L,O
i,O
u,O
 ,O
C,O
h,O
u,O
n,O
",",O
 ,O
F,O
e,O
n,O
g,O
 ,O
Z,O
h,O
e,O
n,O
g,O
p,O
i,O
n,O
g,O
",",O
 ,O
M,O
e,O
i,O
 ,O
M,O
e,O
i,O
.,O
 ,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
"
",O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
y,O
",",O
 ,O
F,O
i,O
r,O
s,O
t,O
 ,O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
 ,O
A,O
f,O
f,O
i,O
l,O
i,O
a,O
t,O
e,O
d,O
 ,O
t,O
o,O
 ,O
C,O
h,O
o,O
n,O
g,O
q,O
i,O
n,O
g,O
 ,O
M,O
e,O
d,O
i,O
c,O
a,O
l,O
